Series	Categories	Values	Category_Num
gsk	Tpd52	0.46265063006565543	4596
gsk	Tpd52	-0.5373493699343446	4596
oAB-gsk	Tpd52	-0.09333922797779161	4596
oAB-gsk	Tpd52	0.12907181486195288	4596
oAB-gsk	Tpd52	-0.4129732530983487	4596
veh	Tpd52l2	-0.09886153527685154	4597
veh	Tpd52l2	0.07094724632177378	4597
veh	Tpd52l2	-0.389671520527276	4597
oAB	Tpd52l2	0.20204879452540372	4597
oAB	Tpd52l2	0.3789727881950147	4597
oAB	Tpd52l2	0.15193973860968715	4597
gsk	Tpd52l2	-0.43262433979721115	4597
gsk	Tpd52l2	-0.12032848456531073	4597
gsk	Tpd52l2	-0.559735073917047	4597
oAB-gsk	Tpd52l2	0.33066601442107896	4597
oAB-gsk	Tpd52l2	0.05829126675429006	4597
oAB-gsk	Tpd52l2	0.44026492608295287	4597
veh	Tpgs1	-0.09673810398900339	4598
veh	Tpgs1	0.11658601351179089	4598
veh	Tpgs1	0.3311456481729504	4598
oAB	Tpgs1	-0.07216729913714666	4598
oAB	Tpgs1	-0.53570190126033	4598
oAB	Tpgs1	-0.07498723288927482	4598
gsk	Tpgs1	-0.10886357096333966	4598
gsk	Tpgs1	-0.1080542309835737	4598
gsk	Tpgs1	-0.23376364191958546	4598
oAB-gsk	Tpgs1	0.06078118505631226	4598
oAB-gsk	Tpgs1	0.2987035216232525	4598
oAB-gsk	Tpgs1	0.46429809873966993	4598
veh	Tpi1	0.26508227168184284	4599
veh	Tpi1	-0.198179976217755	4599
veh	Tpi1	-0.26805707497241443	4599
oAB	Tpi1	-0.08251200150590446	4599
oAB	Tpi1	-0.21336974566143738	4599
oAB	Tpi1	-0.020854879113703588	4599
gsk	Tpi1	-0.4028039995009554	4599
gsk	Tpi1	-0.2533620105708488	4599
gsk	Tpi1	0.16606317964604134	4599
oAB-gsk	Tpi1	0.07554097743514648	4599
oAB-gsk	Tpi1	0.5971960004990446	4599
oAB-gsk	Tpi1	0.17980954855448666	4599
veh	Tpm1	-0.2757239665053925	4600
veh	Tpm1	-0.5783168905621955	4600
veh	Tpm1	0.14670221411598036	4600
oAB	Tpm1	0.05344678246204755	4600
oAB	Tpm1	0.16043139349377838	4600
oAB	Tpm1	0.3198455790191618	4600
gsk	Tpm1	-0.029159843686524273	4600
gsk	Tpm1	0.05992091489554167	4600
gsk	Tpm1	0.22101120318015693	4600
oAB-gsk	Tpm1	0.1192317303322772	4600
oAB-gsk	Tpm1	-0.34314421573786225	4600
oAB-gsk	Tpm1	0.42168310943780446	4600
veh	Tpm2	-0.09411552557657388	4601
veh	Tpm2	-0.4856321133827159	4601
veh	Tpm2	-0.22668251521217853	4601
oAB	Tpm2	-0.5112192183871095	4601
oAB	Tpm2	-0.15331789326723383	4601
oAB	Tpm2	0.09092169106155526	4601
gsk	Tpm2	0.48269010935088824	4601
gsk	Tpm2	0.4887807816128904	4601
gsk	Tpm2	0.3299934236839829	4601
oAB-gsk	Tpm2	-0.016531945698465254	4601
oAB-gsk	Tpm2	-0.43202478755305357	4601
oAB-gsk	Tpm2	0.31406841656426204	4601
veh	Tpm3	0.028904425864416702	4602
veh	Tpm3	-0.6272196701765929	4602
veh	Tpm3	-0.11948112828492095	4602
oAB	Tpm3	-0.08664181520150148	4602
oAB	Tpm3	-0.034069825986202555	4602
oAB	Tpm3	-0.048170156953441005	4602
gsk	Tpm3	-0.48676993328782486	4602
gsk	Tpm3	0.30034273136260414	4602
gsk	Tpm3	0.09138156069881226	4602
oAB-gsk	Tpm3	0.33086944273869356	4602
oAB-gsk	Tpm3	0.17712155194587856	4602
oAB-gsk	Tpm3	0.3727803298234071	4602
veh	Tpm3-rs7	0.45756141939331374	4603
veh	Tpm3-rs7	-0.23556914487240227	4603
veh	Tpm3-rs7	-0.39651113121759507	4603
oAB	Tpm3-rs7	0.24518737663739593	4603
oAB	Tpm3-rs7	-0.3034451625870595	4603
oAB	Tpm3-rs7	-0.19500166106737354	4603
gsk	Tpm3-rs7	0.5290866646804216	4603
gsk	Tpm3-rs7	0.20226217673164906	4603
gsk	Tpm3-rs7	0.30068318304152586	4603
oAB-gsk	Tpm3-rs7	0.17362165375795133	4603
oAB-gsk	Tpm3-rs7	-0.4709133353195784	4603
oAB-gsk	Tpm3-rs7	-0.08501076570821664	4603
veh	Tpm4	-0.3450625577148636	4604
veh	Tpm4	-0.4810667863084791	4604
veh	Tpm4	-0.17701239893807622	4604
oAB	Tpm4	-0.24641219762024985	4604
oAB	Tpm4	0.12687716230152427	4604
oAB	Tpm4	0.3344749203508649	4604
gsk	Tpm4	0.5189332136915209	4604
gsk	Tpm4	-0.32522603900716074	4604
gsk	Tpm4	-0.3227565029392898	4604
oAB-gsk	Tpm4	0.09006902277408217	4604
oAB-gsk	Tpm4	0.4317925453308253	4604
oAB-gsk	Tpm4	0.17603085823816356	4604
veh	Tpmt	0.36524505773143306	4605
veh	Tpmt	0.45766128548518303	4605
veh	Tpmt	0.318994483565603	4605
oAB	Tpmt	-0.16543559917812778	4605
oAB	Tpmt	-0.37476939094506473	4605
oAB	Tpmt	0.006252337714516776	4605
gsk	Tpmt	-0.4431176887917792	4605
gsk	Tpmt	-0.005269101493987047	4605
gsk	Tpmt	0.09255447425855538	4605
oAB-gsk	Tpmt	0.37090269051933833	4605
oAB-gsk	Tpmt	-0.4485359338220609	4605
oAB-gsk	Tpmt	-0.542338714514817	4605
veh	Tpp1	0.623047959926658	4606
veh	Tpp1	0.2355136873602619	4606
veh	Tpp1	-0.06685801449262593	4606
oAB	Tpp1	-0.14062756033770168	4606
oAB	Tpp1	-0.376952040073342	4606
oAB	Tpp1	0.06827769559896765	4606
gsk	Tpp1	-0.027936786626964517	4606
gsk	Tpp1	0.24804724791295654	4606
gsk	Tpp1	0.04907926846684778	4606
oAB-gsk	Tpp1	-0.16825999435102038	4606
oAB-gsk	Tpp1	-0.2511103618120895	4606
oAB-gsk	Tpp1	-0.27354437411228766	4606
veh	Tpp2	0.10998391760198543	4607
veh	Tpp2	0.27939819041841535	4607
veh	Tpp2	0.21320226337230508	4607
oAB	Tpp2	-0.10114529488309258	4607
oAB	Tpp2	-0.5090770785297847	4607
oAB	Tpp2	-0.3118910766307415	4607
gsk	Tpp2	0.12424246500862329	4607
gsk	Tpp2	0.4909229214702153	4607
gsk	Tpp2	0.14279413540491676	4607
oAB-gsk	Tpp2	-0.18332735928677948	4607
oAB-gsk	Tpp2	-0.22179150117252772	4607
oAB-gsk	Tpp2	0.0056719421937124	4607
veh	Tppp3	-0.010760311725383003	4608
veh	Tppp3	0.344620593311555	4608
veh	Tppp3	0.5078430934564586	4608
oAB	Tppp3	-0.49215690654354144	4608
oAB	Tppp3	-0.37257336791898676	4608
oAB	Tppp3	-0.3431215204675293	4608
gsk	Tppp3	0.1185295802666772	4608
gsk	Tppp3	0.36829823081580926	4608
gsk	Tppp3	-0.17383903709922793	4608
oAB-gsk	Tppp3	0.0119414411755	4608
oAB-gsk	Tppp3	0.054895383660701805	4608
oAB-gsk	Tppp3	0.10227011770418605	4608
veh	Tpr	-0.16350790952287558	4609
veh	Tpr	-0.11952221465887923	4609
veh	Tpr	-0.17619555633000233	4609
oAB	Tpr	-0.23472616584455547	4609
oAB	Tpr	0.2290586101568593	4609
oAB	Tpr	0.05490021654853944	4609
gsk	Tpr	-0.06998628624769512	4609
gsk	Tpr	0.7652738341554445	4609
gsk	Tpr	-0.16017428318290805	4609
oAB-gsk	Tpr	0.07921239596610227	4609
oAB-gsk	Tpr	-0.17438510158798826	4609
oAB-gsk	Tpr	0.4792549895555245	4609
veh	Tprg1l	0.5519038837829672	4610
veh	Tprg1l	-0.191355432764451	4610
veh	Tprg1l	0.14795829877167777	4610
oAB	Tprg1l	-0.12356835864451396	4610
oAB	Tprg1l	-0.16881167550525716	4610
oAB	Tprg1l	-0.17604954843287227	4610
gsk	Tprg1l	0.3579022359395052	4610
gsk	Tprg1l	0.5813161705869107	4610
gsk	Tprg1l	0.13417428299277062	4610
oAB-gsk	Tprg1l	-0.35394762389036594	4610
oAB-gsk	Tprg1l	-0.4186838294130894	4610
oAB-gsk	Tprg1l	-0.2717032409108336	4610
veh	Tprkb	0.19027076513248212	4611
veh	Tprkb	-0.33210621050876127	4611
veh	Tprkb	0.32231433095711115	4611
oAB	Tprkb	0.08881558368082215	4611
oAB	Tprkb	0.037104555302360134	4611
oAB	Tprkb	0.04789175438309972	4611
gsk	Tprkb	-0.2747827757669323	4611
gsk	Tprkb	-0.2304123009989078	4611
gsk	Tprkb	-0.13224862256710063	4611
oAB-gsk	Tprkb	0.18142269714323847	4611
oAB-gsk	Tprkb	-0.4098621049000398	4611
oAB-gsk	Tprkb	0.5901378950999602	4611
veh	Tpst1	-0.3936606214432323	4612
veh	Tpst1	0.16353843653691402	4612
veh	Tpst1	0.24703794504638724	4612
oAB	Tpst1	0.1808194800567404	4612
oAB	Tpst1	-0.08707544094703965	4612
oAB	Tpst1	0.5688067473670272	4612
gsk	Tpst1	-0.4311932526329728	4612
gsk	Tpst1	-0.09758303418145531	4612
gsk	Tpst1	-0.16306985589664555	4612
oAB-gsk	Tpst1	-0.40176484515210276	4612
oAB-gsk	Tpst1	0.012705415072664445	4612
oAB-gsk	Tpst1	0.1293090558204041	4612
veh	Tpst2	0.022677866833951694	4613
veh	Tpst2	0.028360781673745134	4613
veh	Tpst2	0.3668095970856464	4613
oAB	Tpst2	0.11816073908616975	4613
oAB	Tpst2	-0.053181285226187335	4613
oAB	Tpst2	0.027506481249600912	4613
gsk	Tpst2	-0.09067972868863426	4613
gsk	Tpst2	-0.19566821654559188	4613
gsk	Tpst2	-0.5729960081362452	4613
oAB-gsk	Tpst2	-0.23314471421360564	4613
oAB-gsk	Tpst2	-0.18833609649572533	4613
oAB-gsk	Tpst2	0.4270039918637548	4613
veh	Tpt1	-0.297576554925474	4614
veh	Tpt1	0.5969733114372096	4614
veh	Tpt1	-0.06508217131043803	4614
oAB	Tpt1	-0.3914317778187269	4614
oAB	Tpt1	-0.4027413205140609	4614
oAB	Tpt1	-0.029135444747678735	4614
gsk	Tpt1	0.15886908852043596	4614
gsk	Tpt1	-0.24311286927059564	4614
gsk	Tpt1	0.37188439558190123	4614
oAB-gsk	Tpt1	-0.09435638096303213	4614
oAB-gsk	Tpt1	0.5568305579317716	4614
oAB-gsk	Tpt1	-0.4030266885627904	4614
veh	Tra2a	-0.14822052626101032	4615
veh	Tra2a	-0.5079177322848941	4615
veh	Tra2a	-0.2506463736037601	4615
oAB	Tra2a	-0.17591248649900645	4615
oAB	Tra2a	0.07381050905273964	4615
oAB	Tra2a	-0.15637550109407464	4615
gsk	Tra2a	0.13014316494741737	4615
gsk	Tra2a	0.009237541339491439	4615
gsk	Tra2a	-0.08284225327049574	4615
oAB-gsk	Tra2a	0.2722124159686626	4615
oAB-gsk	Tra2a	0.049607391605954655	4615
oAB-gsk	Tra2a	0.49208226771510577	4615
veh	Tra2b	-0.16629982698921442	4616
veh	Tra2b	-0.38946381854605705	4616
veh	Tra2b	-0.23430082462135082	4616
oAB	Tra2b	-0.5405918300787445	4616
oAB	Tra2b	-0.04315679779610057	4616
oAB	Tra2b	-0.3183687061869548	4616
gsk	Tra2b	0.1319940638865354	4616
gsk	Tra2b	-0.15390826053712364	4616
gsk	Tra2b	0.09279847935987852	4616
oAB-gsk	Tra2b	0.26069438532544	4616
oAB-gsk	Tra2b	0.31988729786899606	4616
oAB-gsk	Tra2b	0.45940816992125555	4616
veh	Tradd	-0.596828265209019	4617
veh	Tradd	-0.1763600806683166	4617
veh	Tradd	0.3372809798620835	4617
oAB	Tradd	0.14070214297813055	4617
oAB	Tradd	0.1700762570568822	4617
oAB	Tradd	-0.028585447827545626	4617
gsk	Tradd	-0.3768129578554986	4617
gsk	Tradd	-0.021924596239715422	4617
gsk	Tradd	-0.24263760995901135	4617
oAB-gsk	Tradd	-0.06364537580145278	4617
oAB-gsk	Tradd	0.17296430444691038	4617
oAB-gsk	Tradd	0.4031717347909812	4617
veh	Traf2	-0.30259297050200146	4618
veh	Traf2	-0.01582357881202635	4618
veh	Traf2	-0.5938554024972165	4618
oAB	Traf2	-0.0932190975511909	4618
oAB	Traf2	0.07870991098210221	4618
oAB	Traf2	0.40614459750278353	4618
gsk	Traf2	0.007740441302140624	4618
gsk	Traf2	-0.10620943062242694	4618
gsk	Traf2	-0.28503070780914835	4618
oAB-gsk	Traf2	0.25844317446375925	4618
oAB-gsk	Traf2	0.18181695873861833	4618
oAB-gsk	Traf2	0.12378356437554477	4618
veh	Traf3	-0.4003556538059017	4619
veh	Traf3	0.010727783079037061	4619
veh	Traf3	-0.20762919201856597	4619
oAB	Traf3	0.10863148260939236	4619
oAB	Traf3	0.5571065398331276	4619
oAB	Traf3	-0.0766446932339393	4619
gsk	Traf3	-0.44289346016687237	4619
gsk	Traf3	-0.13932159718369058	4619
gsk	Traf3	-0.4069608139377293	4619
oAB-gsk	Traf3	0.37967585639642015	4619
oAB-gsk	Traf3	0.25564167514398795	4619
oAB-gsk	Traf3	0.2330298108942233	4619
veh	Trap1	0.391698851798327	4620
veh	Trap1	0.03286156138849821	4620
veh	Trap1	0.15259851814073888	4620
oAB	Trap1	-0.41398477695472896	4620
oAB	Trap1	0.05821039517386904	4620
oAB	Trap1	0.21357896862647846	4620
gsk	Trap1	0.1226812386548818	4620
gsk	Trap1	0.21573839216849885	4620
gsk	Trap1	0.3556892511803773	4620
oAB-gsk	Trap1	-0.3183177303961927	4620
oAB-gsk	Trap1	-0.18773106595443387	4620
oAB-gsk	Trap1	-0.608301148201673	4620
veh	Trappc1	0.12994249981978911	4621
veh	Trappc1	0.5483421911553309	4621
veh	Trappc1	-0.3890604985694924	4621
oAB	Trappc1	-0.4443092464687984	4621
oAB	Trappc1	-0.2776809178347027	4621
oAB	Trappc1	0.07355612132358993	4621
gsk	Trappc1	0.2569593652908782	4621
gsk	Trappc1	-0.003533641687852639	4621
gsk	Trappc1	-0.09750766735261755	4621
oAB-gsk	Trappc1	-0.3933811029987695	4621
oAB-gsk	Trappc1	0.5556907535312016	4621
oAB-gsk	Trappc1	-0.1208282953898031	4621
veh	Trappc10	-0.40252219506844444	4622
veh	Trappc10	-0.261498874037206	4622
veh	Trappc10	0.059817942857726604	4622
oAB	Trappc10	0.2162313910539295	4622
oAB	Trappc10	0.523932628103368	4622
oAB	Trappc10	-0.10031570964501227	4622
gsk	Trappc10	-0.4760673718966319	4622
gsk	Trappc10	-0.4719300456866264	4622
gsk	Trappc10	0.2529520131038441	4622
oAB-gsk	Trappc10	-0.09065766705573453	4622
oAB-gsk	Trappc10	0.09364558136256779	4622
oAB-gsk	Trappc10	-0.08088828283153154	4622
veh	Trappc11	0.17382571381860726	4623
veh	Trappc11	-0.07676710356479849	4623
veh	Trappc11	0.5219753214364264	4623
oAB	Trappc11	-0.1654716521848155	4623
oAB	Trappc11	0.04352177191643292	4623
oAB	Trappc11	-0.19378865075162133	4623
gsk	Trappc11	-0.024440516888045046	4623
gsk	Trappc11	0.01009980640413772	4623
gsk	Trappc11	0.07107207412208127	4623
oAB-gsk	Trappc11	-0.21014357982405815	4623
oAB-gsk	Trappc11	-0.2141691930910809	4623
oAB-gsk	Trappc11	-0.47802467856357367	4623
veh	Trappc12	-0.0965179725793098	4624
veh	Trappc12	-0.4346991001775209	4624
veh	Trappc12	-0.2016601432365949	4624
oAB	Trappc12	-0.24690234264015506	4624
oAB	Trappc12	-0.3455202166225545	4624
oAB	Trappc12	0.2840383425222395	4624
gsk	Trappc12	0.2404983608065161	4624
gsk	Trappc12	0.3685211742930181	4624
gsk	Trappc12	0.48348272685678034	4624
oAB-gsk	Trappc12	0.07385544659045916	4624
oAB-gsk	Trappc12	0.15655775967657679	4624
oAB-gsk	Trappc12	-0.5165172731432197	4624
veh	Trappc13	-0.3413979306056064	4625
veh	Trappc13	0.096739163737303	4625
veh	Trappc13	-0.02415715841943881	4625
oAB	Trappc13	-0.18745610815268043	4625
oAB	Trappc13	0.24153739697664436	4625
oAB	Trappc13	0.21850678413885488	4625
gsk	Trappc13	-0.17987417899667332	4625
gsk	Trappc13	-0.7584626030233557	4625
gsk	Trappc13	0.19150676185344673	4625
oAB-gsk	Trappc13	0.16374271107861976	4625
oAB-gsk	Trappc13	0.06157532526612313	4625
oAB-gsk	Trappc13	-0.010218120857382456	4625
veh	Trappc14	-0.16241121613179205	4626
veh	Trappc14	-0.522051429675372	4626
veh	Trappc14	0.3683502997738494	4626
oAB	Trappc14	-0.13703335498752445	4626
oAB	Trappc14	-0.1434537660853822	4626
oAB	Trappc14	-0.3770829070816388	4626
gsk	Trappc14	0.07200284841250959	4626
gsk	Trappc14	0.19621641239156168	4626
gsk	Trappc14	0.4779485703246279	4626
oAB-gsk	Trappc14	-0.032593148768131686	4626
oAB-gsk	Trappc14	0.23927221781443067	4626
oAB-gsk	Trappc14	0.11832914011539694	4626
veh	Trappc2l	0.32117819891308197	4627
veh	Trappc2l	0.22804246486180307	4627
veh	Trappc2l	-0.08950895225034204	4627
oAB	Trappc2l	-0.1818123798547513	4627
oAB	Trappc2l	-0.0035170214854055434	4627
oAB	Trappc2l	-0.05147517645488372	4627
gsk	Trappc2l	0.30364352600194866	4627
gsk	Trappc2l	-0.1645063125198724	4627
gsk	Trappc2l	0.18944767943991764	4627
oAB-gsk	Trappc2l	-0.22690093745543613	4627
oAB-gsk	Trappc2l	0.14562232144865003	4627
oAB-gsk	Trappc2l	-0.6788218010869179	4627
veh	Trappc3	-0.15958580549307283	4628
veh	Trappc3	-0.4427781494547127	4628
veh	Trappc3	0.18568449001022666	4628
oAB	Trappc3	-0.033110012611459114	4628
oAB	Trappc3	0.16554425996494337	4628
oAB	Trappc3	0.002187681530177892	4628
gsk	Trappc3	-0.6116062648117746	4628
gsk	Trappc3	0.38839373518822545	4628
gsk	Trappc3	0.08807504339130999	4628
oAB-gsk	Trappc3	0.08491044280405088	4628
oAB-gsk	Trappc3	-0.0695842668294757	4628
oAB-gsk	Trappc3	0.37045457224304956	4628
veh	Trappc4	-0.35618400937887534	4629
veh	Trappc4	-0.17055878682185904	4629
veh	Trappc4	0.17706197852162797	4629
oAB	Trappc4	-0.11241696098878053	4629
oAB	Trappc4	-0.05674122437258948	4629
oAB	Trappc4	0.4722419443943848	4629
gsk	Trappc4	0.11616771635242008	4629
gsk	Trappc4	-0.08754945400133542	4629
gsk	Trappc4	0.4263370571294563	4629
oAB-gsk	Trappc4	-0.21338609337838482	4629
oAB-gsk	Trappc4	0.16761810536858668	4629
oAB-gsk	Trappc4	-0.5277580556056153	4629
veh	Trappc5	-0.5440359766105387	4630
veh	Trappc5	-0.5031605389055693	4630
veh	Trappc5	0.08827038389425955	4630
oAB	Trappc5	0.01906861076932882	4630
oAB	Trappc5	0.16780758325406425	4630
oAB	Trappc5	-0.17851505177682492	4630
gsk	Trappc5	0.1146655107867266	4630
gsk	Trappc5	0.45596402338946124	4630
gsk	Trappc5	-0.4591280040201412	4630
oAB-gsk	Trappc5	0.19147203103304758	4630
oAB-gsk	Trappc5	0.0792432785520812	4630
oAB-gsk	Trappc5	0.3132593888007606	4630
veh	Trappc6b	0.1619675055540919	4631
veh	Trappc6b	0.0817088069178336	4631
veh	Trappc6b	-0.04060284997947115	4631
oAB	Trappc6b	0.11938287946903443	4631
oAB	Trappc6b	-0.10155477382803496	4631
oAB	Trappc6b	-0.6064643799967435	4631
gsk	Trappc6b	-0.3619821129642212	4631
gsk	Trappc6b	0.34250101644279185	4631
gsk	Trappc6b	0.061848673802633446	4631
oAB-gsk	Trappc6b	0.3935356200032566	4631
oAB-gsk	Trappc6b	0.0695828765043881	4631
oAB-gsk	Trappc6b	0.00707979579880829	4631
veh	Trappc8	0.11716879346809836	4632
veh	Trappc8	-0.10986196836457238	4632
veh	Trappc8	0.17346907424543015	4632
oAB	Trappc8	-0.13875337300681642	4632
oAB	Trappc8	0.27567649619900114	4632
oAB	Trappc8	-0.33188514669114466	4632
gsk	Trappc8	0.404771064761115	4632
gsk	Trappc8	0.1706237743601136	4632
gsk	Trappc8	0.10036635945977238	4632
oAB-gsk	Trappc8	0.017376189359897157	4632
oAB-gsk	Trappc8	-0.12037133005072617	4632
oAB-gsk	Trappc8	-0.5952289352388851	4632
veh	Trappc9	-0.09139351036061877	4633
veh	Trappc9	0.20258900556144036	4633
veh	Trappc9	0.129183511299585	4633
oAB	Trappc9	0.31008729684895087	4633
oAB	Trappc9	-0.352859386234232	4633
oAB	Trappc9	0.4479371073028298	4633
gsk	Trappc9	0.10149505217347878	4633
gsk	Trappc9	-0.5520628926971702	4633
gsk	Trappc9	-0.015952286873409206	4633
oAB-gsk	Trappc9	0.057169060136604256	4633
oAB-gsk	Trappc9	0.12835940425216538	4633
oAB-gsk	Trappc9	-0.3567675780105344	4633
veh	Trim2	-0.33635692665571504	4634
veh	Trim2	0.48954650445472114	4634
veh	Trim2	-0.42919135433563826	4634
oAB	Trim2	0.4028252130718245	4634
oAB	Trim2	-0.0762611449876471	4634
oAB	Trim2	-0.14490762198856114	4634
gsk	Trim2	0.07082035684166367	4634
gsk	Trim2	0.2853077854103883	4634
gsk	Trim2	-0.2562388711535586	4634
oAB-gsk	Trim2	-0.03016244480217246	4634
oAB-gsk	Trim2	-0.3482519821908489	4634
oAB-gsk	Trim2	0.5708086456643617	4634
veh	Trim25	-0.47056500292558917	4635
veh	Trim25	-0.3222169470976262	4635
veh	Trim25	-0.35144888554216697	4635
oAB	Trim25	0.27322519580106963	4635
oAB	Trim25	0.2582406059372638	4635
oAB	Trim25	0.1881613123367379	4635
gsk	Trim25	-0.3523161352340448	4635
gsk	Trim25	-0.6955392606130993	4635
gsk	Trim25	-0.5646532085476701	4635
oAB-gsk	Trim25	0.26158754240786763	4635
oAB-gsk	Trim25	0.2815041609334386	4635
oAB-gsk	Trim25	0.3044607393869006	4635
veh	Trim28	0.41592431529586554	4636
veh	Trim28	0.0773519175119866	4636
veh	Trim28	0.0039170670031328046	4636
oAB	Trim28	0.5679740119332158	4636
oAB	Trim28	-0.23030847922818096	4636
oAB	Trim28	-0.43202598806678427	4636
gsk	Trim28	-0.13485351942507032	4636
gsk	Trim28	0.3291078233146223	4636
gsk	Trim28	0.059937267041459	4636
oAB-gsk	Trim28	0.22686225920056474	4636
oAB-gsk	Trim28	-0.23764715947342796	4636
oAB-gsk	Trim28	-0.1033449252535341	4636
veh	Trim3	-0.2800731139716162	4637
veh	Trim3	-0.020214050724570713	4637
veh	Trim3	0.0851370646855043	4637
oAB	Trim3	-0.13615642974048978	4637
oAB	Trim3	-0.29206042707294366	4637
oAB	Trim3	-0.30122129924858343	4637
gsk	Trim3	-0.27163373052963946	4637
gsk	Trim3	0.3458806048128015	4637
gsk	Trim3	0.3359881573669465	4637
oAB-gsk	Trim3	0.08023213359686653	4637
oAB-gsk	Trim3	-0.2037367200326743	4637
oAB-gsk	Trim3	0.6987787007514166	4637
veh	Trim32	-0.3547946981107294	4638
veh	Trim32	-0.0825675305765318	4638
veh	Trim32	0.006986995213583425	4638
oAB	Trim32	0.4723627482881492	4638
oAB	Trim32	0.34789503530877347	4638
oAB	Trim32	-0.5276372517118507	4638
gsk	Trim32	-0.2557906977482393	4638
gsk	Trim32	-0.2284128979675305	4638
gsk	Trim32	-0.011549934340434389	4638
oAB-gsk	Trim32	0.38598743152838966	4638
oAB-gsk	Trim32	0.17250910318975715	4638
oAB-gsk	Trim32	-0.020831452702560715	4638
veh	Trim35	-0.6844253316304706	4639
veh	Trim35	0.3155746683695295	4639
veh	Trim35	0.0541146899746755	4639
oAB	Trim35	-0.31232892885372404	4639
oAB	Trim35	-0.29946697378686404	4639
oAB	Trim35	0.289032788279511	4639
gsk	Trim35	-0.025339950884781515	4639
gsk	Trim35	0.16715422834237803	4639
gsk	Trim35	-0.43095084515606713	4639
oAB-gsk	Trim35	-0.41848229581814245	4639
oAB-gsk	Trim35	0.11756321226844232	4639
oAB-gsk	Trim35	0.30689613237153623	4639
veh	Trim47	-0.41315617893890627	4640
veh	Trim47	-0.4369602302579481	4640
veh	Trim47	-0.45923283707533485	4640
oAB	Trim47	0.36941038649013613	4640
oAB	Trim47	0.30414504979731916	4640
oAB	Trim47	0.4108378623195635	4640
gsk	Trim47	-0.17287616559780566	4640
gsk	Trim47	-0.5891621376804365	4640
gsk	Trim47	-0.4596446423757791	4640
oAB-gsk	Trim47	0.2205506498835452	4640
oAB-gsk	Trim47	0.2588388440154186	4640
oAB-gsk	Trim47	0.3418468032956401	4640
veh	Trim56	-0.21902375361872428	4641
veh	Trim56	-0.08890140506548741	4641
veh	Trim56	-0.07580978078662888	4641
oAB	Trim56	0.17788346667553387	4641
oAB	Trim56	0.37243080980540544	4641
oAB	Trim56	0.47953797524199815	4641
gsk	Trim56	-0.5204620247580017	4641
gsk	Trim56	0.0484896491991272	4641
gsk	Trim56	-0.31888007150697756	4641
oAB-gsk	Trim56	-0.1659734749088278	4641
oAB-gsk	Trim56	0.1393568511125165	4641
oAB-gsk	Trim56	0.025849892681325835	4641
veh	Trim9	0.27722969192424207	4642
veh	Trim9	0.23506147684390583	4642
veh	Trim9	0.32764479019164405	4642
oAB	Trim9	-0.03150348829099325	4642
oAB	Trim9	-0.18585154706250934	4642
oAB	Trim9	-0.46135427447511135	4642
gsk	Trim9	0.08172951966152522	4642
gsk	Trim9	0.15194690990007156	4642
gsk	Trim9	0.10783593971064165	4642
oAB-gsk	Trim9	-0.22852336631907713	4642
oAB-gsk	Trim9	-0.19338375010699735	4642
oAB-gsk	Trim9	-0.6723552098083558	4642
veh	Trio	-0.5563513905073201	4643
veh	Trio	-0.0038346616714884886	4643
veh	Trio	-0.07722261014720207	4643
oAB	Trio	-0.13740941791122221	4643
oAB	Trio	0.39940812903239176	4643
oAB	Trio	0.15011933285785706	4643
gsk	Trio	0.3056579052471397	4643
gsk	Trio	-0.08588801241128562	4643
gsk	Trio	0.10953756595870329	4643
oAB-gsk	Trio	-0.06867697107825031	4643
oAB-gsk	Trio	0.3082572710982231	4643
oAB-gsk	Trio	-0.6005918709676082	4643
veh	Triobp	-0.3644858299273398	4644
veh	Triobp	0.44656801303932736	4644
veh	Triobp	-0.34076548825906205	4644
oAB	Triobp	-0.10774119075611459	4644
oAB	Triobp	0.10772408285559476	4644
oAB	Triobp	0.5325674087625967	4644
gsk	Triobp	-0.4674325912374033	4644
gsk	Triobp	0.22262170805261638	4644
gsk	Triobp	0.1304490125007167	4644
oAB-gsk	Triobp	-0.14588937560052742	4644
oAB-gsk	Triobp	0.27530749583926906	4644
oAB-gsk	Triobp	-0.45940452284623184	4644
veh	Trip10	0.06809741940042972	4645
veh	Trip10	-0.10391878680573213	4645
veh	Trip10	-0.282978178728226	4645
oAB	Trip10	-0.2116973801293751	4645
oAB	Trip10	0.3959081713066221	4645
oAB	Trip10	0.3935567889913983	4645
gsk	Trip10	-0.10443992256612952	4645
gsk	Trip10	-0.604091828693378	4645
gsk	Trip10	-0.36887323385425486	4645
oAB-gsk	Trip10	0.18085692894007968	4645
oAB-gsk	Trip10	0.20486530090550026	4645
oAB-gsk	Trip10	-0.03599732145664262	4645
veh	Trip11	-0.38317697461855554	4646
veh	Trip11	-0.13378972981208676	4646
veh	Trip11	-0.0657617257430616	4646
oAB	Trip11	0.30865600624826994	4646
oAB	Trip11	0.11193465596853128	4646
oAB	Trip11	-0.08493028422990374	4646
gsk	Trip11	-0.07996338423355927	4646
gsk	Trip11	-0.020998362135567925	4646
gsk	Trip11	-0.5230364232318422	4646
oAB-gsk	Trip11	0.23288177716027048	4646
oAB-gsk	Trip11	0.08502638876610487	4646
oAB-gsk	Trip11	0.47696357676815776	4646
veh	Trip12	0.014169506536184023	4647
